Raw Data 		Experiment - 2015-9-14 gezi xingbie jianding PCR(0006082,0006083,0006084,0006085) (Run on LCS480 1.5.1.62)
SamplePos	SampleName	Prog#	Seg#	Cycle#	Time	Temp	465-510	
K12	Sample 252	3	3	1	3143500	67.71	3.16
K12	Sample 252	3	3	1	3144790	67.92	3.14
K12	Sample 252	3	3	1	3146080	68.13	3.13
K12	Sample 252	3	3	1	3147370	68.3	3.12
K12	Sample 252	3	3	1	3148670	68.54	3.09
K12	Sample 252	3	3	1	3149960	68.71	3.10
K12	Sample 252	3	3	1	3151250	68.93	3.08
K12	Sample 252	3	3	1	3152540	69.13	3.04
K12	Sample 252	3	3	1	3153830	69.3	3.04
K12	Sample 252	3	3	1	3155120	69.57	3.04
K12	Sample 252	3	3	1	3156400	69.77	3.01
K12	Sample 252	3	3	1	3157680	69.94	2.99
K12	Sample 252	3	3	1	3158980	70.15	2.98
K12	Sample 252	3	3	1	3160250	70.34	2.97
K12	Sample 252	3	3	1	3161550	70.55	2.96
K12	Sample 252	3	3	1	3162840	70.77	2.94
K12	Sample 252	3	3	1	3164120	70.93	2.93
K12	Sample 252	3	3	1	3165410	71.17	2.89
K12	Sample 252	3	3	1	3166700	71.38	2.89
K12	Sample 252	3	3	1	3167980	71.57	2.88
K12	Sample 252	3	3	1	3169270	71.78	2.87
K12	Sample 252	3	3	1	3170540	71.93	2.85
K12	Sample 252	3	3	1	3171820	72.18	2.83
K12	Sample 252	3	3	1	3173100	72.39	2.82
K12	Sample 252	3	3	1	3174400	72.59	2.81
K12	Sample 252	3	3	1	3175700	72.79	2.80
K12	Sample 252	3	3	1	3176990	73	2.77
K12	Sample 252	3	3	1	3178270	73.21	2.78
K12	Sample 252	3	3	1	3179570	73.38	2.75
K12	Sample 252	3	3	1	3180850	73.59	2.73
K12	Sample 252	3	3	1	3182130	73.79	2.72
K12	Sample 252	3	3	1	3183420	74.02	2.71
K12	Sample 252	3	3	1	3184710	74.19	2.69
K12	Sample 252	3	3	1	3186010	74.4	2.66
K12	Sample 252	3	3	1	3187310	74.62	2.64
K12	Sample 252	3	3	1	3188590	74.82	2.62
K12	Sample 252	3	3	1	3189890	75.03	2.58
K12	Sample 252	3	3	1	3191200	75.23	2.55
K12	Sample 252	3	3	1	3192490	75.43	2.51
K12	Sample 252	3	3	1	3193780	75.64	2.46
K12	Sample 252	3	3	1	3195070	75.85	2.40
K12	Sample 252	3	3	1	3196380	76.05	2.32
K12	Sample 252	3	3	1	3197680	76.26	2.26
K12	Sample 252	3	3	1	3198960	76.43	2.20
K12	Sample 252	3	3	1	3200260	76.66	2.17
K12	Sample 252	3	3	1	3201540	76.85	2.13
K12	Sample 252	3	3	1	3202820	77.06	2.12
K12	Sample 252	3	3	1	3204100	77.26	2.09
K12	Sample 252	3	3	1	3205380	77.44	2.07
K12	Sample 252	3	3	1	3206670	77.67	2.07
K12	Sample 252	3	3	1	3207960	77.87	2.05
K12	Sample 252	3	3	1	3209260	78.07	2.05
K12	Sample 252	3	3	1	3210570	78.28	2.03
K12	Sample 252	3	3	1	3211860	78.47	2.02
K12	Sample 252	3	3	1	3213160	78.68	1.99
K12	Sample 252	3	3	1	3214460	78.89	1.98
K12	Sample 252	3	3	1	3215740	79.08	1.98
K12	Sample 252	3	3	1	3217040	79.3	1.92
K12	Sample 252	3	3	1	3218320	79.5	1.90
K12	Sample 252	3	3	1	3219600	79.7	1.90
K12	Sample 252	3	3	1	3220880	79.91	1.82
K12	Sample 252	3	3	1	3222170	80.1	1.75
K12	Sample 252	3	3	1	3223460	80.32	1.64
K12	Sample 252	3	3	1	3224750	80.53	1.48
K12	Sample 252	3	3	1	3226040	80.7	1.36
K12	Sample 252	3	3	1	3227320	80.9	1.28
K12	Sample 252	3	3	1	3228610	81.12	1.26
K12	Sample 252	3	3	1	3229900	81.32	1.26
K12	Sample 252	3	3	1	3231190	81.55	1.24
K12	Sample 252	3	3	1	3232490	81.73	1.25
K12	Sample 252	3	3	1	3233780	81.94	1.23
K12	Sample 252	3	3	1	3235090	82.15	1.23
K12	Sample 252	3	3	1	3236370	82.37	1.23
K12	Sample 252	3	3	1	3237650	82.55	1.21
K12	Sample 252	3	3	1	3238950	82.73	1.21
K12	Sample 252	3	3	1	3240220	82.96	1.19
K12	Sample 252	3	3	1	3241520	83.17	1.19
K12	Sample 252	3	3	1	3242800	83.35	1.18
K12	Sample 252	3	3	1	3244080	83.55	1.18
K12	Sample 252	3	3	1	3245370	83.77	1.16
K12	Sample 252	3	3	1	3246660	83.96	1.16
K12	Sample 252	3	3	1	3247960	84.18	1.16
K12	Sample 252	3	3	1	3249250	84.36	1.14
K12	Sample 252	3	3	1	3250530	84.56	1.13
K12	Sample 252	3	3	1	3251820	84.77	1.14
K12	Sample 252	3	3	1	3253110	84.98	1.12
K12	Sample 252	3	3	1	3254390	85.19	1.11
K12	Sample 252	3	3	1	3255670	85.4	1.10
K12	Sample 252	3	3	1	3256970	85.58	1.10
K12	Sample 252	3	3	1	3258270	85.82	1.07
K12	Sample 252	3	3	1	3259550	86	1.08
K12	Sample 252	3	3	1	3260830	86.21	1.06
K12	Sample 252	3	3	1	3262120	86.42	1.06
K12	Sample 252	3	3	1	3263410	86.6	1.05
K12	Sample 252	3	3	1	3264710	86.82	1.05
K12	Sample 252	3	3	1	3265990	87.02	1.06
K12	Sample 252	3	3	1	3267280	87.23	1.04
K12	Sample 252	3	3	1	3268590	87.42	1.01
K12	Sample 252	3	3	1	3269870	87.63	1.02
K12	Sample 252	3	3	1	3271160	87.81	1.00
K12	Sample 252	3	3	1	3272450	88.03	1.00
K12	Sample 252	3	3	1	3273740	88.23	0.99
K12	Sample 252	3	3	1	3275020	88.42	0.97
K12	Sample 252	3	3	1	3276310	88.65	0.97
K12	Sample 252	3	3	1	3277590	88.85	0.96
K12	Sample 252	3	3	1	3278880	89.07	0.94
K12	Sample 252	3	3	1	3280170	89.25	0.94
K12	Sample 252	3	3	1	3281460	89.43	0.93
K12	Sample 252	3	3	1	3282750	89.66	0.94
K12	Sample 252	3	3	1	3284030	89.84	0.92
K12	Sample 252	3	3	1	3285330	90.05	0.92
K12	Sample 252	3	3	1	3286620	90.25	0.90
K12	Sample 252	3	3	1	3287900	90.45	0.90
K12	Sample 252	3	3	1	3289190	90.71	0.90
K12	Sample 252	3	3	1	3290470	90.86	0.88
K12	Sample 252	3	3	1	3291750	91.05	0.88
K12	Sample 252	3	3	1	3293050	91.28	0.87
K12	Sample 252	3	3	1	3294330	91.48	0.87
K12	Sample 252	3	3	1	3295650	91.68	0.86
K12	Sample 252	3	3	1	3296940	91.91	0.86
K12	Sample 252	3	3	1	3298220	92.08	0.85
K12	Sample 252	3	3	1	3299500	92.28	0.84
K12	Sample 252	3	3	1	3300800	92.51	0.83
K12	Sample 252	3	3	1	3302080	92.72	0.82
K12	Sample 252	3	3	1	3303360	92.92	0.83
K12	Sample 252	3	3	1	3304660	93.1	0.82
K12	Sample 252	3	3	1	3305950	93.3	0.81
K12	Sample 252	3	3	1	3307250	93.53	0.79
K12	Sample 252	3	3	1	3308530	93.71	0.79
K12	Sample 252	3	3	1	3309820	93.94	0.78
K12	Sample 252	3	3	1	3311110	94.13	0.78
K12	Sample 252	3	3	1	3312390	94.32	0.78
K12	Sample 252	3	3	1	3313680	94.56	0.77
K12	Sample 252	3	3	1	3314970	94.71	0.75
K12	Sample 252	3	3	1	3316260	94.94	0.75
K12	Sample 252	3	3	1	3317540	95.14	0.75
K12	Sample 252	3	3	1	3318840	95.33	0.73
K12	Sample 252	3	3	1	3320160	95.57	0.73
K12	Sample 252	3	3	1	3321440	95.76	0.72
K12	Sample 252	3	3	1	3322740	95.96	0.72
K12	Sample 252	3	3	1	3324020	96.15	0.71
K12	Sample 252	3	3	1	3325290	96.35	0.71
K12	Sample 252	3	3	1	3326580	96.59	0.70
K12	Sample 252	3	3	1	3327870	96.76	0.69
K13	Sample 253	2	2	1	666520	59.94	2.20
K13	Sample 253	2	2	2	720160	59.94	2.19
K13	Sample 253	2	2	3	773870	59.93	2.19
K13	Sample 253	2	2	4	827560	59.96	2.18
K13	Sample 253	2	2	5	881260	59.95	2.18
K13	Sample 253	2	2	6	934970	59.94	2.17
K13	Sample 253	2	2	7	988660	59.9	2.17
K13	Sample 253	2	2	8	1042370	59.93	2.16
K13	Sample 253	2	2	9	1096060	59.93	2.16
K13	Sample 253	2	2	10	1149770	59.93	2.15
K13	Sample 253	2	2	11	1203460	59.93	2.16
K13	Sample 253	2	2	12	1257180	59.93	2.14
K13	Sample 253	2	2	13	1310870	59.96	2.13
K13	Sample 253	2	2	14	1364570	59.96	2.13
K13	Sample 253	2	2	15	1418270	59.95	2.13
K13	Sample 253	2	2	16	1471960	59.95	2.09
K13	Sample 253	2	2	17	1525570	59.94	2.10
K13	Sample 253	2	2	18	1579270	59.94	2.07
K13	Sample 253	2	2	19	1632970	59.93	2.08
K13	Sample 253	2	2	20	1686670	59.96	2.07
K13	Sample 253	2	2	21	1740380	59.96	2.06
K13	Sample 253	2	2	22	1794070	59.93	2.08
K13	Sample 253	2	2	23	1847780	59.93	2.07
K13	Sample 253	2	2	24	1901470	59.93	2.05
K13	Sample 253	2	2	25	1955080	59.94	2.09
K13	Sample 253	2	2	26	2008780	59.94	2.12
K13	Sample 253	2	2	27	2062470	59.94	2.20
K13	Sample 253	2	2	28	2116180	59.94	2.28
K13	Sample 253	2	2	29	2169890	59.94	2.48
K13	Sample 253	2	2	30	2223580	59.93	2.80
K13	Sample 253	2	2	31	2277290	59.93	3.22
K13	Sample 253	2	2	32	2330980	59.93	3.72
K13	Sample 253	2	2	33	2384680	59.92	4.19
K13	Sample 253	2	2	34	2438380	59.95	4.57
K13	Sample 253	2	2	35	2491980	59.92	4.84
K13	Sample 253	2	2	36	2545600	59.95	5.04
K13	Sample 253	2	2	37	2599290	59.95	5.12
K13	Sample 253	2	2	38	2652980	59.95	5.19
K13	Sample 253	2	2	39	2706690	59.95	5.27
K13	Sample 253	2	2	40	2760380	59.95	5.27
K13	Sample 253	2	2	41	2813990	59.95	5.31
K13	Sample 253	2	2	42	2867690	59.95	5.28
K13	Sample 253	2	2	43	2921410	59.92	5.29
K13	Sample 253	2	2	44	2975090	59.95	5.27
K13	Sample 253	2	2	45	3028800	59.95	5.29
K13	Sample 253	3	3	1	3125490	64.93	4.81
K13	Sample 253	3	3	1	3126780	64.66	4.83
K13	Sample 253	3	3	1	3128070	64.72	4.84
K13	Sample 253	3	3	1	3129370	65.16	4.83
K13	Sample 253	3	3	1	3130650	65.45	4.78
K13	Sample 253	3	3	1	3131950	65.73	4.78
K13	Sample 253	3	3	1	3133230	65.97	4.74
K13	Sample 253	3	3	1	3134500	66.23	4.71
K13	Sample 253	3	3	1	3135780	66.45	4.69
K13	Sample 253	3	3	1	3137060	66.62	4.66
K13	Sample 253	3	3	1	3138360	66.86	4.62
K13	Sample 253	3	3	1	3139640	67.1	4.61
K13	Sample 253	3	3	1	3140940	67.27	4.58
K13	Sample 253	3	3	1	3142220	67.48	4.55
K13	Sample 253	3	3	1	3143500	67.71	4.55
K13	Sample 253	3	3	1	3144790	67.92	4.49
K13	Sample 253	3	3	1	3146080	68.13	4.48
K13	Sample 253	3	3	1	3147370	68.3	4.45
K13	Sample 253	3	3	1	3148670	68.54	4.46
K13	Sample 253	3	3	1	3149960	68.71	4.43
K13	Sample 253	3	3	1	3151250	68.93	4.41
K13	Sample 253	3	3	1	3152540	69.13	4.39
K13	Sample 253	3	3	1	3153830	69.3	4.35
K13	Sample 253	3	3	1	3155120	69.57	4.33
K13	Sample 253	3	3	1	3156400	69.77	4.31
K13	Sample 253	3	3	1	3157680	69.94	4.31
K13	Sample 253	3	3	1	3158980	70.15	4.26
K13	Sample 253	3	3	1	3160250	70.34	4.25
K13	Sample 253	3	3	1	3161550	70.55	4.23
K13	Sample 253	3	3	1	3162840	70.77	4.21
K13	Sample 253	3	3	1	3164120	70.93	4.19
K13	Sample 253	3	3	1	3165410	71.17	4.13
K13	Sample 253	3	3	1	3166700	71.38	4.11
K13	Sample 253	3	3	1	3167980	71.57	4.11
K13	Sample 253	3	3	1	3169270	71.78	4.09
K13	Sample 253	3	3	1	3170540	71.93	4.04
K13	Sample 253	3	3	1	3171820	72.18	4.03
K13	Sample 253	3	3	1	3173100	72.39	4.02
K13	Sample 253	3	3	1	3174400	72.59	3.99
K13	Sample 253	3	3	1	3175700	72.79	3.96
K13	Sample 253	3	3	1	3176990	73	3.98
K13	Sample 253	3	3	1	3178270	73.21	3.94
K13	Sample 253	3	3	1	3179570	73.38	3.89
K13	Sample 253	3	3	1	3180850	73.59	3.89
K13	Sample 253	3	3	1	3182130	73.79	3.85
K13	Sample 253	3	3	1	3183420	74.02	3.85
K13	Sample 253	3	3	1	3184710	74.19	3.81
K13	Sample 253	3	3	1	3186010	74.4	3.78
K13	Sample 253	3	3	1	3187310	74.62	3.75
K13	Sample 253	3	3	1	3188590	74.82	3.73
K13	Sample 253	3	3	1	3189890	75.03	3.72
K13	Sample 253	3	3	1	3191200	75.23	3.69
K13	Sample 253	3	3	1	3192490	75.43	3.66
K13	Sample 253	3	3	1	3193780	75.64	3.63
K13	Sample 253	3	3	1	3195070	75.85	3.61
K13	Sample 253	3	3	1	3196380	76.05	3.57
K13	Sample 253	3	3	1	3197680	76.26	3.56
K13	Sample 253	3	3	1	3198960	76.43	3.54
K13	Sample 253	3	3	1	3200260	76.66	3.52
K13	Sample 253	3	3	1	3201540	76.85	3.48
K13	Sample 253	3	3	1	3202820	77.06	3.46
K13	Sample 253	3	3	1	3204100	77.26	3.43
K13	Sample 253	3	3	1	3205380	77.44	3.43
K13	Sample 253	3	3	1	3206670	77.67	3.39
K13	Sample 253	3	3	1	3207960	77.87	3.39
K13	Sample 253	3	3	1	3209260	78.07	3.36
K13	Sample 253	3	3	1	3210570	78.28	3.33
K13	Sample 253	3	3	1	3211860	78.47	3.30
K13	Sample 253	3	3	1	3213160	78.68	3.28
K13	Sample 253	3	3	1	3214460	78.89	3.25
K13	Sample 253	3	3	1	3215740	79.08	3.21
K13	Sample 253	3	3	1	3217040	79.3	3.17
K13	Sample 253	3	3	1	3218320	79.5	3.14
K13	Sample 253	3	3	1	3219600	79.7	3.05
K13	Sample 253	3	3	1	3220880	79.91	2.95
K13	Sample 253	3	3	1	3222170	80.1	2.76
K13	Sample 253	3	3	1	3223460	80.32	2.48
K13	Sample 253	3	3	1	3224750	80.53	2.10
K13	Sample 253	3	3	1	3226040	80.7	1.68
K13	Sample 253	3	3	1	3227320	80.9	1.34
K13	Sample 253	3	3	1	3228610	81.12	1.05
K13	Sample 253	3	3	1	3229900	81.32	0.88
K13	Sample 253	3	3	1	3231190	81.55	0.81
K13	Sample 253	3	3	1	3232490	81.73	0.80
K13	Sample 253	3	3	1	3233780	81.94	0.79
K13	Sample 253	3	3	1	3235090	82.15	0.79
K13	Sample 253	3	3	1	3236370	82.37	0.77
K13	Sample 253	3	3	1	3237650	82.55	0.76
K13	Sample 253	3	3	1	3238950	82.73	0.78
K13	Sample 253	3	3	1	3240220	82.96	0.76
K13	Sample 253	3	3	1	3241520	83.17	0.76
K13	Sample 253	3	3	1	3242800	83.35	0.76
K13	Sample 253	3	3	1	3244080	83.55	0.76
K13	Sample 253	3	3	1	3245370	83.77	0.73
K13	Sample 253	3	3	1	3246660	83.96	0.74
K13	Sample 253	3	3	1	3247960	84.18	0.74
K13	Sample 253	3	3	1	3249250	84.36	0.72
K13	Sample 253	3	3	1	3250530	84.56	0.72
K13	Sample 253	3	3	1	3251820	84.77	0.72
K13	Sample 253	3	3	1	3253110	84.98	0.72
K13	Sample 253	3	3	1	3254390	85.19	0.70
K13	Sample 253	3	3	1	3255670	85.4	0.69
K13	Sample 253	3	3	1	3256970	85.58	0.71
K13	Sample 253	3	3	1	3258270	85.82	0.70
K13	Sample 253	3	3	1	3259550	86	0.69
K13	Sample 253	3	3	1	3260830	86.21	0.68
K13	Sample 253	3	3	1	3262120	86.42	0.69
K13	Sample 253	3	3	1	3263410	86.6	0.69
K13	Sample 253	3	3	1	3264710	86.82	0.68
K13	Sample 253	3	3	1	3265990	87.02	0.68
K13	Sample 253	3	3	1	3267280	87.23	0.68
K13	Sample 253	3	3	1	3268590	87.42	0.67
K13	Sample 253	3	3	1	3269870	87.63	0.66
K13	Sample 253	3	3	1	3271160	87.81	0.66
K13	Sample 253	3	3	1	3272450	88.03	0.64
K13	Sample 253	3	3	1	3273740	88.23	0.64
K13	Sample 253	3	3	1	3275020	88.42	0.64
K13	Sample 253	3	3	1	3276310	88.65	0.65
K13	Sample 253	3	3	1	3277590	88.85	0.63
K13	Sample 253	3	3	1	3278880	89.07	0.63
K13	Sample 253	3	3	1	3280170	89.25	0.62
K13	Sample 253	3	3	1	3281460	89.43	0.63
K13	Sample 253	3	3	1	3282750	89.66	0.62
K13	Sample 253	3	3	1	3284030	89.84	0.63
K13	Sample 253	3	3	1	3285330	90.05	0.63
K13	Sample 253	3	3	1	3286620	90.25	0.60
K13	Sample 253	3	3	1	3287900	90.45	0.61
K13	Sample 253	3	3	1	3289190	90.71	0.61
K13	Sample 253	3	3	1	3290470	90.86	0.59
K13	Sample 253	3	3	1	3291750	91.05	0.59
K13	Sample 253	3	3	1	3293050	91.28	0.60
K13	Sample 253	3	3	1	3294330	91.48	0.60
K13	Sample 253	3	3	1	3295650	91.68	0.58
K13	Sample 253	3	3	1	3296940	91.91	0.59
K13	Sample 253	3	3	1	3298220	92.08	0.58
K13	Sample 253	3	3	1	3299500	92.28	0.58
K13	Sample 253	3	3	1	3300800	92.51	0.58
K13	Sample 253	3	3	1	3302080	92.72	0.57
K13	Sample 253	3	3	1	3303360	92.92	0.58
K13	Sample 253	3	3	1	3304660	93.1	0.57
K13	Sample 253	3	3	1	3305950	93.3	0.57
K13	Sample 253	3	3	1	3307250	93.53	0.56
K13	Sample 253	3	3	1	3308530	93.71	0.57
K13	Sample 253	3	3	1	3309820	93.94	0.56
K13	Sample 253	3	3	1	3311110	94.13	0.55
K13	Sample 253	3	3	1	3312390	94.32	0.55
K13	Sample 253	3	3	1	3313680	94.56	0.54
K13	Sample 253	3	3	1	3314970	94.71	0.54
K13	Sample 253	3	3	1	3316260	94.94	0.54
K13	Sample 253	3	3	1	3317540	95.14	0.54
K13	Sample 253	3	3	1	3318840	95.33	0.53
K13	Sample 253	3	3	1	3320160	95.57	0.54
K13	Sample 253	3	3	1	3321440	95.76	0.54
K13	Sample 253	3	3	1	3322740	95.96	0.53
K13	Sample 253	3	3	1	3324020	96.15	0.54
K13	Sample 253	3	3	1	3325290	96.35	0.55
K13	Sample 253	3	3	1	3326580	96.59	0.53
K13	Sample 253	3	3	1	3327870	96.76	0.53
K14	Sample 254	2	2	1	666520	59.94	1.65
K14	Sample 254	2	2	2	720160	59.94	1.67
K14	Sample 254	2	2	3	773870	59.93	1.68
K14	Sample 254	2	2	4	827560	59.96	1.65
K14	Sample 254	2	2	5	881260	59.95	1.65
K14	Sample 254	2	2	6	934970	59.94	1.63
K14	Sample 254	2	2	7	988660	59.9	1.65
K14	Sample 254	2	2	8	1042370	59.93	1.62
K14	Sample 254	2	2	9	1096060	59.93	1.65
K14	Sample 254	2	2	10	1149770	59.93	1.64
K14	Sample 254	2	2	11	1203460	59.93	1.63
K14	Sample 254	2	2	12	1257180	59.93	1.65
K14	Sample 254	2	2	13	1310870	59.96	1.64
K14	Sample 254	2	2	14	1364570	59.96	1.66
K14	Sample 254	2	2	15	1418270	59.95	1.66
K14	Sample 254	2	2	16	1471960	59.95	1.67
K14	Sample 254	2	2	17	1525570	59.94	1.66
K14	Sample 254	2	2	18	1579270	59.94	1.67
K14	Sample 254	2	2	19	1632970	59.93	1.66
K14	Sample 254	2	2	20	1686670	59.96	1.68
K14	Sample 254	2	2	21	1740380	59.96	1.69
K14	Sample 254	2	2	22	1794070	59.93	1.71
K14	Sample 254	2	2	23	1847780	59.93	1.75
K14	Sample 254	2	2	24	1901470	59.93	1.83
K14	Sample 254	2	2	25	1955080	59.94	1.92
K14	Sample 254	2	2	26	2008780	59.94	2.13
K14	Sample 254	2	2	27	2062470	59.94	2.37
K14	Sample 254	2	2	28	2116180	59.94	2.63
K14	Sample 254	2	2	29	2169890	59.94	2.87
K14	Sample 254	2	2	30	2223580	59.93	3.05
K14	Sample 254	2	2	31	2277290	59.93	3.25
K14	Sample 254	2	2	32	2330980	59.93	3.36
K14	Sample 254	2	2	33	2384680	59.92	3.47
K14	Sample 254	2	2	34	2438380	59.95	3.51
K14	Sample 254	2	2	35	2491980	59.92	3.57
K14	Sample 254	2	2	36	2545600	59.95	3.64
K14	Sample 254	2	2	37	2599290	59.95	3.63
K14	Sample 254	2	2	38	2652980	59.95	3.63
K14	Sample 254	2	2	39	2706690	59.95	3.67
K14	Sample 254	2	2	40	2760380	59.95	3.66
K14	Sample 254	2	2	41	2813990	59.95	3.66
K14	Sample 254	2	2	42	2867690	59.95	3.67
K14	Sample 254	2	2	43	2921410	59.92	3.68
K14	Sample 254	2	2	44	2975090	59.95	3.68
K14	Sample 254	2	2	45	3028800	59.95	3.71
K14	Sample 254	3	3	1	3125490	64.93	3.34
K14	Sample 254	3	3	1	3126780	64.66	3.31
K14	Sample 254	3	3	1	3128070	64.72	3.34
K14	Sample 254	3	3	1	3129370	65.16	3.34
K14	Sample 254	3	3	1	3130650	65.45	3.32
K14	Sample 254	3	3	1	3131950	65.73	3.31
K14	Sample 254	3	3	1	3133230	65.97	3.28
K14	Sample 254	3	3	1	3134500	66.23	3.28
K14	Sample 254	3	3	1	3135780	66.45	3.27
K14	Sample 254	3	3	1	3137060	66.62	3.23
K14	Sample 254	3	3	1	3138360	66.86	3.21
K14	Sample 254	3	3	1	3139640	67.1	3.19
K14	Sample 254	3	3	1	3140940	67.27	3.18
K14	Sample 254	3	3	1	3142220	67.48	3.15
K14	Sample 254	3	3	1	3143500	67.71	3.14
K14	Sample 254	3	3	1	3144790	67.92	3.12
K14	Sample 254	3	3	1	3146080	68.13	3.11
K14	Sample 254	3	3	1	3147370	68.3	3.09
K14	Sample 254	3	3	1	3148670	68.54	3.08
K14	Sample 254	3	3	1	3149960	68.71	3.07
K14	Sample 254	3	3	1	3151250	68.93	3.04
K14	Sample 254	3	3	1	3152540	69.13	3.02
K14	Sample 254	3	3	1	3153830	69.3	3.01
K14	Sample 254	3	3	1	3155120	69.57	2.99
K14	Sample 254	3	3	1	3156400	69.77	2.99
K14	Sample 254	3	3	1	3157680	69.94	2.97
K14	Sample 254	3	3	1	3158980	70.15	2.95
K14	Sample 254	3	3	1	3160250	70.34	2.94
K14	Sample 254	3	3	1	3161550	70.55	2.93
K14	Sample 254	3	3	1	3162840	70.77	2.91
K14	Sample 254	3	3	1	3164120	70.93	2.91
K14	Sample 254	3	3	1	3165410	71.17	2.87
K14	Sample 254	3	3	1	3166700	71.38	2.87
K14	Sample 254	3	3	1	3167980	71.57	2.86
K14	Sample 254	3	3	1	3169270	71.78	2.83
K14	Sample 254	3	3	1	3170540	71.93	2.83
K14	Sample 254	3	3	1	3171820	72.18	2.81
K14	Sample 254	3	3	1	3173100	72.39	2.79
K14	Sample 254	3	3	1	3174400	72.59	2.77
K14	Sample 254	3	3	1	3175700	72.79	2.77
K14	Sample 254	3	3	1	3176990	73	2.73
K14	Sample 254	3	3	1	3178270	73.21	2.72
K14	Sample 254	3	3	1	3179570	73.38	2.70
K14	Sample 254	3	3	1	3180850	73.59	2.69
K14	Sample 254	3	3	1	3182130	73.79	2.70
K14	Sample 254	3	3	1	3183420	74.02	2.67
K14	Sample 254	3	3	1	3184710	74.19	2.65
K14	Sample 254	3	3	1	3186010	74.4	2.63
K14	Sample 254	3	3	1	3187310	74.62	2.63
K14	Sample 254	3	3	1	3188590	74.82	2.60
K14	Sample 254	3	3	1	3189890	75.03	2.58
K14	Sample 254	3	3	1	3191200	75.23	2.58
K14	Sample 254	3	3	1	3192490	75.43	2.55
K14	Sample 254	3	3	1	3193780	75.64	2.55
K14	Sample 254	3	3	1	3195070	75.85	2.52
K14	Sample 254	3	3	1	3196380	76.05	2.49
K14	Sample 254	3	3	1	3197680	76.26	2.48
K14	Sample 254	3	3	1	3198960	76.43	2.48
K14	Sample 254	3	3	1	3200260	76.66	2.46
K14	Sample 254	3	3	1	3201540	76.85	2.44
K14	Sample 254	3	3	1	3202820	77.06	2.41
K14	Sample 254	3	3	1	3204100	77.26	2.38
K14	Sample 254	3	3	1	3205380	77.44	2.39
K14	Sample 254	3	3	1	3206670	77.67	2.35
K14	Sample 254	3	3	1	3207960	77.87	2.35
K14	Sample 254	3	3	1	3209260	78.07	2.34
K14	Sample 254	3	3	1	3210570	78.28	2.33
K14	Sample 254	3	3	1	3211860	78.47	2.29
K14	Sample 254	3	3	1	3213160	78.68	2.27
K14	Sample 254	3	3	1	3214460	78.89	2.25
K14	Sample 254	3	3	1	3215740	79.08	2.22
K14	Sample 254	3	3	1	3217040	79.3	2.18
K14	Sample 254	3	3	1	3218320	79.5	2.13
K14	Sample 254	3	3	1	3219600	79.7	2.03
K14	Sample 254	3	3	1	3220880	79.91	1.89
K14	Sample 254	3	3	1	3222170	80.1	1.66
K14	Sample 254	3	3	1	3223460	80.32	1.41
K14	Sample 254	3	3	1	3224750	80.53	1.13
K14	Sample 254	3	3	1	3226040	80.7	0.94
K14	Sample 254	3	3	1	3227320	80.9	0.84
K14	Sample 254	3	3	1	3228610	81.12	0.79
K14	Sample 254	3	3	1	3229900	81.32	0.76
K14	Sample 254	3	3	1	3231190	81.55	0.76
K14	Sample 254	3	3	1	3232490	81.73	0.77
K14	Sample 254	3	3	1	3233780	81.94	0.75
K14	Sample 254	3	3	1	3235090	82.15	0.76
K14	Sample 254	3	3	1	3236370	82.37	0.75
K14	Sample 254	3	3	1	3237650	82.55	0.75
K14	Sample 254	3	3	1	3238950	82.73	0.75
K14	Sample 254	3	3	1	3240220	82.96	0.72
K14	Sample 254	3	3	1	3241520	83.17	0.73
K14	Sample 254	3	3	1	3242800	83.35	0.71
K14	Sample 254	3	3	1	3244080	83.55	0.72
K14	Sample 254	3	3	1	3245370	83.77	0.70
K14	Sample 254	3	3	1	3246660	83.96	0.71
K14	Sample 254	3	3	1	3247960	84.18	0.71
K14	Sample 254	3	3	1	3249250	84.36	0.70
K14	Sample 254	3	3	1	3250530	84.56	0.70
K14	Sample 254	3	3	1	3251820	84.77	0.70
K14	Sample 254	3	3	1	3253110	84.98	0.71
K14	Sample 254	3	3	1	3254390	85.19	0.69
K14	Sample 254	3	3	1	3255670	85.4	0.68
K14	Sample 254	3	3	1	3256970	85.58	0.68
K14	Sample 254	3	3	1	3258270	85.82	0.67
K14	Sample 254	3	3	1	3259550	86	0.68
K14	Sample 254	3	3	1	3260830	86.21	0.66
K14	Sample 254	3	3	1	3262120	86.42	0.67
K14	Sample 254	3	3	1	3263410	86.6	0.67
K14	Sample 254	3	3	1	3264710	86.82	0.66
K14	Sample 254	3	3	1	3265990	87.02	0.66
K14	Sample 254	3	3	1	3267280	87.23	0.67
K14	Sample 254	3	3	1	3268590	87.42	0.64
K14	Sample 254	3	3	1	3269870	87.63	0.65
K14	Sample 254	3	3	1	3271160	87.81	0.63
K14	Sample 254	3	3	1	3272450	88.03	0.64
K14	Sample 254	3	3	1	3273740	88.23	0.63
K14	Sample 254	3	3	1	3275020	88.42	0.62
K14	Sample 254	3	3	1	3276310	88.65	0.63
K14	Sample 254	3	3	1	3277590	88.85	0.62
K14	Sample 254	3	3	1	3278880	89.07	0.61
K14	Sample 254	3	3	1	3280170	89.25	0.61
K14	Sample 254	3	3	1	3281460	89.43	0.61
K14	Sample 254	3	3	1	3282750	89.66	0.61
